index,0
0,11.281828121499771
1,15.629219150215784
2,3.0019825223177037
3,2.599186943179136
4,0.5928911293856398
5,10.96228977688361
6,7.969488920472827
7,0.6966532640050005
8,0.1535313709017352
9,1.2376364111958207
10,1.8577293329210107
11,1.9849703791246789
12,2.5541929649528683
13,0.5889986709931119
14,3.704616943317145
15,7.499898350215548
16,0.9271594924885607
17,8.101304685742338
18,8.483181684615744
19,0.2253767818666894
20,2.4769314244152385
21,0.5470884713959432
22,0.03947561727308635
23,14.41256300895898
24,12.566929010011272
25,1.4590852685857367
26,13.236125816542081
27,9.72889800786166
28,0.9925348896442792
29,6.975890648485503
30,1.727198978212364
31,0.2572204941060292
32,5.968657189278693
33,9.707905923726583
34,0.1165082247567586
35,0.448000502523195
36,0.054774264532085226
37,3.82738085430635
38,0.3402937915667721
39,5.548999199759775
40,0.5113584135087699
41,9.67720125058281
42,9.656924101363355
43,11.574229443904551
44,23.773840531617243
45,39.988536737814016
46,2.707907056923938
47,2.3042568630874296
48,4.760205927258432
49,7.255139037634399
50,0.5097447594962112
51,7.889180606915405
52,0.12840998394782943
53,29.435491978083192
54,1.0500798555941415
55,20.748740714444295
56,3.064673398955847
57,7.957155307788696
58,6.2743470834187605
59,16.3466669156832
60,6.02194729548242
61,17.5121940274219
62,7.301507205347306
63,7.417404994278165
64,10.783382414911934
65,6.565672219011006
66,27.305313608755174
67,0.7943429938115933
68,7.024025774503226
69,19.972514651382365
70,1.5245197243298527
71,8.84442773304282
72,11.539160975303403
73,1.9025690636448491
74,10.060406113010803
75,27.84639836506403
76,10.317444167108277
77,4.858970033261304
78,9.066352565159864
79,26.678718595365563
80,0.12703118130500002
81,14.022538845914902
82,5.844226670792814
83,9.129051753340988
84,3.567072808679761
85,4.800451847006709
86,0.21333344206460225
87,15.72072935110009
88,2.1830376673765652
89,3.229410245863864
90,8.712168471440318
91,13.157379370521273
92,50.5423337986125
93,14.77050613368558
94,1.1524026872641215
95,19.14374664404785
96,7.404330451929937
97,19.728612490629242
98,14.700366318502793
99,0.602084486053192
100,0.31236643125930286
101,12.50692974199486
102,7.922201382300326
103,11.269288517555015
104,56.69039939586415
105,2.58123579762362
106,6.995701542236304
107,4.864101576858317
108,14.300415151304804
109,9.584219784300913
110,24.99005747134236
111,12.17308069151564
112,4.3760141195843705
113,4.911547815986122
114,3.281073109825382
115,1.902752730497749
116,10.537884450376637
117,10.894434007439806
118,23.615537070508914
119,5.276125602813067
120,5.236778247449891
121,3.50050061162014
122,35.62453794721865
123,0.2925739683981874
124,11.085368715148604
125,24.945831407920622
126,7.944304084178376
127,8.14690028906358
128,19.13743088679663
129,8.971962551552757
130,6.009668293090055
131,14.837864928356403
132,8.248622219754811
133,4.3183042927041555
134,2.8969582775098353
135,6.127420397457598
136,4.09402725824874
137,0.3663359369649388
138,0.48635706965245973
139,14.842311327731336
140,22.95388874452562
141,9.535968775394636
142,0.967287737814523
143,10.202234406542146
144,1.9301585707900486
145,9.282787861172167
146,3.193697875895822
147,22.148056946526133
148,18.498486660426913
149,8.67639724196384
150,10.788458185491315
151,0.16382872945878546
152,0.8479012722385768
153,20.17632087789432
154,1.0599534855156776
155,3.441139893389696
156,3.636584059526335
157,0.9669855269078482
158,2.6449049689236688
159,1.7657738892028476
160,2.2700628283264734
161,1.3036665805533616
162,4.874366741053308
163,11.198374826616373
164,0.9255178555791304
165,2.031436921550757
166,21.537466314210587
167,0.12869489680865343
168,2.1894636388795945
169,1.9653442601713849
170,9.714806255719843
171,18.89044276224091
172,1.1607838144078748
173,0.9203779528592584
174,4.692618623477365
175,6.578194554566473
176,31.29453996431031
177,3.7172862153016837
178,4.830156169107461
179,34.649815950693274
180,12.72677899895719
181,3.1181986283374954
182,2.5430646953205684
183,3.8711160530378486
184,0.4774572223153992
185,2.021873824145837
186,2.14858694736839
187,13.683148543855188
188,3.575552851077589
189,14.491657320054927
190,9.955509910563162
191,7.84859248216708
192,0.4975970075541287
193,1.1770908365392243
194,0.9195487592711107
195,0.6000850862702078
196,0.3918737773298435
197,4.740481852489525
198,3.8670428369209855
199,1.3629571631300248
200,0.025587038088039193
201,2.070381379534685
202,0.9024247919413977
203,0.8497156728420174
204,9.999987768126271
205,3.5223845931986144
206,5.664712706241877
207,1.6316435434517977
208,0.3829648238856098
209,0.6026564767119336
210,1.3981866376458898
211,0.09504960526352235
212,0.7240950965662316
213,0.4238623906219088
214,0.26187245260215164
215,1.3191917528519799
216,1.026812051141187
217,0.2923966122365833
218,0.2645356002258801
219,0.2783107423934723
220,0.20066722229383593
221,0.8393351522343124
222,21.323003482845806
223,15.541239545937644
224,7.186779704888604
225,1.0598756118655617
226,0.3607041582098427
227,0.3777323943985378
228,0.125930216969258
229,0.21358300617263204
230,0.7241583823089606
231,0.4420196074059195
232,0.2499762060398032
233,0.28983514114273135
234,0.334150317848108
235,1.4595568168052395
236,0.4091096721754015
237,0.47789959995492914
238,0.2899692772965077
239,5.7777180272561015
240,0.9591463407496885
241,8.277270713744056
242,0.7170189688598505
